1, 0, 16.6299999999998, 19.866691082974864, 88.43029506323971
1, 1, 17.76999999999998, 95.58958489411077, 49.27641540614024
1, 2, 17.409999999999922, 97.97522423854267, 18.504112553845097
1, 3, 15.979999999999704, 16.322728862708622, 40.2066615131201
1, 4, 47.0999999999992, 62.01305113127966, 28.07623288712877
1, 5, 52.05999999999821, 45.17736620841071, 85.06824490134474
1, 6, 54.41999999999774, 68.18317209948714, 91.03858312991613
1, 7, 51.87999999999825, 39.21278856109882, 61.139709113654675
1, 8, 80.12000000000408, 76.07686062198307, 62.24109867315902
1, 9, 85.34000000000675, 31.8041920517518, 77.6798588777841
1, 10, 88.29000000000826, 16.408101117112828, 25.839567129623696
1, 11, 84.98000000000657, 43.0627528037988, 6.641650382262643
1, 12, 108.59000000001865, 33.83907421843539, 12.25944823887868
1, 13, 116.45000000002267, 7.266439944544311, 93.33808431704632
1, 14, 116.35000000002262, 56.32113639463023, 0.33128544636276125
1, 15, 126.01000000002756, 60.63561924993148, 96.58566743826404
1, 16, 134.97000000002222, 59.87203559934792, 29.64182234991104
1, 17, 147.16000000001114, 15.362450728264566, 94.62915927668897
1, 18, 151.9400000000068, 27.10936512707749, 98.37515751667183
1, 19, 161.31999999999826, 57.21217078872199, 51.592074659020206
1, 20, 163.00999999999672, 56.34637543538242, 13.191806179585564
1, 21, 181.75999999997967, 39.09882149064775, 72.01077650725556
1, 22, 186.19999999997563, 0.6856233862221006, 86.88155654249722
1, 23, 191.37999999997092, 39.83526843877366, 49.46246639456853
1, 24, 195.2599999999674, 23.28620369606439, 99.8734063459381
1, 25, 218.6799999999461, 81.69473270972574, 76.35201141899566
1, 26, 224.289999999941, 94.80391563865486, 93.99123297474736
1, 27, 219.0999999999457, 49.74952826815804, 10.620127824099445
1, 28, 232.47999999993354, 71.17972906236729, 63.04861367727342
1, 29, 249.43999999991811, 17.330744364511887, 93.9029279829677
1, 30, 258.22999999991015, 74.4507327999285, 95.1010253306015
1, 31, 267.02999999990215, 94.32121718798155, 87.44481473998357
1, 32, 273.41999999989633, 97.26315918679866, 84.83526177887586
1, 33, 283.699999999887, 25.391308431268044, 76.10792242479019
1, 34, 290.7099999998806, 52.213446005723874, 18.073424942726025
1, 35, 309.01999999986396, 86.65493666810546, 82.52681014159411
1, 36, 315.3199999998582, 83.73528677640459, 77.87497426125927
1, 37, 316.0099999998576, 30.683445560795896, 53.058112587190564
1, 38, 321.2899999998528, 34.18873503367145, 77.99464993812205
1, 39, 350.4099999998263, 86.95005677131499, 97.34554223922859
1, 40, 349.94999999982673, 55.317208561839216, 87.2689893865755
1, 41, 344.76999999983144, 15.77714820774977, 7.796377035366831
1, 42, 355.159999999822, 9.210136112299939, 83.70276926577378
1, 43, 370.90999999980767, 8.237580122759114, 89.36558385237318
1, 44, 384.4099999997954, 13.862743408167722, 44.38619376554323
1, 45, 386.97999999979305, 76.7641533494386, 26.923560821581948
1, 46, 385.5999999997943, 56.866033281176634, 23.352499820558805
1, 47, 401.6499999997797, 57.67762069899667, 7.250322107642693
1, 48, 414.44999999976807, 51.50127082697845, 44.31964812640792
1, 49, 416.2799999997664, 44.97314108270475, 55.83779638025913
1, 50, 414.99999999976757, 50.36725254686972, 3.49078752240205
1, 51, 434.9499999997494, 76.74875105697609, 84.94074763230896
1, 52, 439.819999999745, 41.10722303843063, 11.637490692238439
1, 53, 445.92999999973944, 13.647241432095914, 39.53250491356426
1, 54, 449.42999999973625, 16.160913715490445, 27.493860763793897
1, 55, 470.0799999997175, 28.407847090486616, 98.81470029353012
1, 56, 475.1299999997129, 88.29099642141966, 85.63359685415548
1, 57, 481.00999999970753, 62.44737890568564, 83.2689302155433
1, 58, 484.37999999970447, 35.69766066499847, 72.42911933393292
1, 59, 505.1299999996856, 25.83521723180645, 85.4922929105097
1, 60, 510.78999999968045, 29.776885104032004, 50.99889610065205
1, 61, 514.9999999996767, 79.53346246908278, 9.89854560800827
1, 62, 521.299999999671, 93.16492156961408, 66.64933950663308
1, 63, 535.529999999658, 52.24354085562249, 17.97255058896119
1, 64, 544.36999999965, 83.0284093618152, 58.43827327994147
1, 65, 548.8599999996459, 14.310165279330555, 21.395026565606912
1, 66, 562.0499999996339, 94.80038860163744, 88.75201856988787
1, 67, 568.8199999996277, 83.82501765894082, 75.14283036254858
1, 68, 578.2899999996191, 28.633232403037645, 59.10885193523012
1, 69, 588.26999999961, 93.15002467483663, 96.14850630830412
1, 70, 600.9799999995985, 43.879867699788, 76.05228944316745
1, 71, 602.8599999995968, 6.139070947689429, 60.65947693706304
1, 72, 601.8099999995977, 4.635744681391419, 0.1837579061410577
1, 73, 622.7299999995787, 35.70310399265557, 33.54410612773716
1, 74, 629.4999999995725, 72.67433294672085, 89.3108640802823
1, 75, 636.1599999995665, 85.23837907751621, 62.292189010203444
1, 76, 637.0099999995657, 43.52348923528725, 85.5662723005421
1, 77, 656.5999999995479, 89.10997920725767, 76.6895929814405
1, 78, 664.7599999995405, 15.934112245015386, 44.19341314564249
1, 79, 667.8699999995376, 36.405204371556096, 27.087298139636328
1, 80, 669.4099999995362, 37.539608129666725, 40.92415830762014
